customer_id,merchant_id,customer_name,email,total_orders,total_spent,first_order_date,last_order_date,is_repeat_customer,loyalty_tier
CUST_010594,M0109,Nikhil Reddy,nikhil.reddy_624@example.com,14,22077.73,2026-03-22,2026-04-27,True,PLATINUM
CUST_010595,M0413,Divya Reddy,divya.reddy_625@example.com,1,2162.97,2025-09-29,2025-09-29,False,STANDARD
CUST_010596,M0364,Karan Kapoor,karan.kapoor_626@example.com,5,57339.28,2026-02-27,2026-06-13,True,GOLD
CUST_010597,M0077,Kavya Gupta,kavya.gupta_627@example.com,1,20.36,2025-12-23,2025-12-23,False,STANDARD
CUST_010598,M0433,Rohan Saxena,rohan.saxena_628@example.com,1,1340.49,2025-09-17,2025-09-17,False,STANDARD
CUST_010599,M0457,Neha Bose,neha.bose_629@example.com,3,305622.85,2026-06-28,2026-08-13,True,SILVER
CUST_010600,M0221,Rohan Kulkarni,rohan.kulkarni_630@example.com,14,9826.82,2025-12-31,2026-07-01,True,PLATINUM
CUST_010601,M0096,Vikram Mehta,vikram.mehta_631@example.com,16,987.71,2025-09-14,2026-01-09,True,PLATINUM
CUST_010602,M0179,Nikhil Chopra,nikhil.chopra_632@example.com,1,7585.36,2026-03-13,2026-03-13,False,STANDARD
CUST_010603,M0136,Meera Malhotra,meera.malhotra_633@example.com,1,18813.65,2026-07-31,2026-07-31,False,STANDARD
CUST_010604,M0394,Amit Iyer,amit.iyer_634@example.com,9,12695.83,2025-12-29,2026-02-20,True,GOLD
CUST_010605,M0403,Arjun Kulkarni,arjun.kulkarni_635@example.com,1,13802.52,2025-12-22,2025-12-22,False,STANDARD
CUST_010606,M0307,Priya Bose,priya.bose_636@example.com,14,1924.68,2026-05-28,2026-07-23,True,PLATINUM
CUST_010607,M0126,Nikhil Bose,nikhil.bose_637@example.com,3,44.7,2026-01-19,2026-07-01,True,SILVER
CUST_010608,M0020,Aditi Rao,aditi.rao_638@example.com,7,14112.36,2026-04-28,2026-05-28,True,GOLD
CUST_010609,M0111,Isha Kulkarni,isha.kulkarni_639@example.com,1,3336.06,2025-12-13,2025-12-13,False,STANDARD
CUST_010610,M0257,Meera Reddy,meera.reddy_640@example.com,1,1619.49,2026-02-07,2026-02-07,False,STANDARD
CUST_010611,M0443,Kavya Nair,kavya.nair_641@example.com,1,54.15,2026-07-05,2026-07-05,False,STANDARD
CUST_010612,M0056,Varun Rao,varun.rao_642@example.com,5,43019.39,2026-01-28,2026-07-21,True,GOLD
CUST_010613,M0197,Nikhil Saxena,nikhil.saxena_643@example.com,1,14927.56,2026-04-22,2026-04-22,False,STANDARD
CUST_010614,M0169,Priya Verma,priya.verma_644@example.com,16,53709.89,2026-04-26,2026-07-19,True,PLATINUM
CUST_010615,M0154,Kavya Saxena,kavya.saxena_645@example.com,2,1669.58,2026-07-25,2026-08-08,True,SILVER
CUST_010616,M0230,Divya Chopra,divya.chopra_646@example.com,7,938.12,2025-10-17,2026-04-29,True,GOLD
CUST_010617,M0437,Arjun Mehta,arjun.mehta_647@example.com,15,492.65,2026-05-26,2026-05-29,True,PLATINUM
CUST_010618,M0497,Divya Verma,divya.verma_648@example.com,6,261612.03,2025-10-25,2026-02-06,True,GOLD
CUST_010619,M0277,Arjun Nair,arjun.nair_649@example.com,15,16299.87,2025-12-05,2026-01-07,True,PLATINUM
CUST_010620,M0424,Kavya Nair,kavya.nair_650@example.com,14,28822.58,2026-04-17,2026-05-23,True,PLATINUM
CUST_010621,M0066,Meera Nair,meera.nair_651@example.com,2,3024.47,2025-12-24,2026-05-26,True,SILVER
CUST_010622,M0189,Aarav Chopra,aarav.chopra_652@example.com,10,25063.32,2026-06-15,2026-08-01,True,GOLD
CUST_010623,M0489,Varun Nair,varun.nair_653@example.com,1,4375.21,2025-10-23,2025-10-23,False,STANDARD
CUST_010624,M0027,Priya Patel,priya.patel_654@example.com,6,8383.91,2025-11-07,2026-06-20,True,GOLD
CUST_010625,M0003,Meera Das,meera.das_655@example.com,17,118725.86,2025-12-08,2025-12-12,True,PLATINUM
CUST_010626,M0372,Isha Kapoor,isha.kapoor_656@example.com,18,88502.99,2026-05-15,2026-07-10,True,PLATINUM
CUST_010627,M0213,Rohan Bose,rohan.bose_657@example.com,1,290.11,2026-07-23,2026-07-23,False,STANDARD
CUST_010628,M0455,Neha Bhat,neha.bhat_658@example.com,6,3044.64,2025-10-29,2026-08-13,True,GOLD
CUST_010629,M0075,Neha Singh,neha.singh_659@example.com,11,1234680.41,2026-01-26,2026-05-08,True,PLATINUM
CUST_010630,M0043,Kavya Iyer,kavya.iyer_660@example.com,13,42588.1,2025-10-29,2026-01-17,True,PLATINUM
CUST_010631,M0204,Kavya Singh,kavya.singh_661@example.com,1,153.01,2026-02-12,2026-02-12,False,STANDARD
CUST_010632,M0499,Meera Verma,meera.verma_662@example.com,8,53148.18,2025-11-07,2025-11-28,True,GOLD
CUST_010633,M0103,Rahul Kulkarni,rahul.kulkarni_663@example.com,18,144922.57,2026-03-30,2026-08-20,True,PLATINUM
CUST_010634,M0319,Nikhil Mehta,nikhil.mehta_664@example.com,14,12069.05,2025-10-10,2026-07-18,True,PLATINUM
CUST_010635,M0234,Arjun Chopra,arjun.chopra_665@example.com,1,531.23,2026-02-06,2026-02-06,False,STANDARD
CUST_010636,M0230,Siddharth Deshmukh,siddharth.deshmukh_666@example.com,8,1109.92,2026-03-04,2026-04-03,True,GOLD
CUST_010637,M0284,Amit Verma,amit.verma_667@example.com,16,315110.72,2026-07-30,2026-08-03,True,PLATINUM
CUST_010638,M0417,Karan Deshmukh,karan.deshmukh_668@example.com,3,965.08,2025-09-29,2026-06-19,True,SILVER
CUST_010639,M0222,Amit Kapoor,amit.kapoor_669@example.com,6,233.4,2025-10-16,2026-01-27,True,GOLD
CUST_010640,M0236,Divya Chopra,divya.chopra_670@example.com,1,12.0,2026-06-17,2026-06-17,False,STANDARD
CUST_010641,M0257,Divya Patel,divya.patel_671@example.com,1,1676.51,2026-01-15,2026-01-15,False,STANDARD
CUST_010642,M0277,Aditi Malhotra,aditi.malhotra_672@example.com,5,6594.26,2026-07-20,2026-08-25,True,GOLD
CUST_010643,M0474,Rohan Rao,rohan.rao_673@example.com,17,5786.62,2026-01-19,2026-05-20,True,PLATINUM
CUST_010644,M0483,Aditi Verma,aditi.verma_674@example.com,2,44764.64,2026-07-31,2026-08-06,True,SILVER
CUST_010645,M0471,Ananya Bose,ananya.bose_675@example.com,6,10801.0,2026-04-23,2026-06-22,True,GOLD
CUST_010646,M0086,Vikram Nair,vikram.nair_676@example.com,7,296463.9,2026-06-01,2026-08-23,True,GOLD
CUST_010647,M0309,Pooja Mehta,pooja.mehta_677@example.com,10,14625.2,2026-02-21,2026-03-12,True,PLATINUM
CUST_010648,M0361,Arjun Singh,arjun.singh_678@example.com,5,721.12,2026-05-29,2026-08-24,True,GOLD
CUST_010649,M0087,Sneha Chopra,sneha.chopra_679@example.com,1,1029.79,2025-09-15,2025-09-15,False,STANDARD
CUST_010650,M0421,Aarav Kulkarni,aarav.kulkarni_680@example.com,4,58803.97,2026-05-08,2026-06-15,True,GOLD
CUST_010651,M0403,Arjun Iyer,arjun.iyer_681@example.com,7,116047.63,2026-02-25,2026-03-02,True,GOLD
CUST_010652,M0161,Priya Rao,priya.rao_682@example.com,1,173.84,2026-03-02,2026-03-02,False,STANDARD
CUST_010653,M0213,Divya Bhat,divya.bhat_683@example.com,11,2587.84,2025-10-08,2026-03-14,True,GOLD
CUST_010654,M0014,Divya Singh,divya.singh_684@example.com,18,121198.62,2025-10-01,2025-12-23,True,PLATINUM
CUST_010655,M0190,Meera Gupta,meera.gupta_685@example.com,8,15287.27,2026-06-23,2026-07-21,True,GOLD
CUST_010656,M0355,Rahul Sharma,rahul.sharma_686@example.com,11,433485.85,2026-04-13,2026-07-12,True,PLATINUM
CUST_010657,M0262,Varun Joshi,varun.joshi_687@example.com,1,22183.17,2025-10-21,2025-10-21,False,STANDARD
CUST_010658,M0319,Pooja Rao,pooja.rao_688@example.com,2,1558.98,2026-01-12,2026-03-26,True,SILVER
CUST_010659,M0295,Isha Mehta,isha.mehta_689@example.com,6,1223.19,2026-04-20,2026-04-28,True,GOLD
CUST_010660,M0037,Aditi Chopra,aditi.chopra_690@example.com,3,582.36,2025-12-02,2026-07-08,True,SILVER
CUST_010661,M0337,Priya Nair,priya.nair_691@example.com,10,3089.18,2026-01-07,2026-04-10,True,PLATINUM
CUST_010662,M0490,Divya Verma,divya.verma_692@example.com,14,840012.27,2025-11-13,2025-11-29,True,PLATINUM
CUST_010663,M0240,Varun Iyer,varun.iyer_693@example.com,1,39.64,2026-07-30,2026-07-30,False,STANDARD
CUST_010664,M0097,Divya Mehta,divya.mehta_694@example.com,16,101.71,2025-12-08,2026-08-07,True,PLATINUM
CUST_010665,M0173,Rahul Bhat,rahul.bhat_695@example.com,12,575.74,2026-07-05,2026-07-11,True,PLATINUM
CUST_010666,M0355,Varun Das,varun.das_696@example.com,10,381901.29,2026-05-12,2026-06-14,True,PLATINUM
CUST_010667,M0232,Aditi Nair,aditi.nair_697@example.com,1,80070.13,2025-12-19,2025-12-19,False,STANDARD
CUST_010668,M0375,Meera Reddy,meera.reddy_698@example.com,18,1734606.55,2026-08-11,2026-08-13,True,PLATINUM
CUST_010669,M0016,Amit Patel,amit.patel_699@example.com,8,945.07,2026-05-20,2026-06-04,True,GOLD
CUST_010670,M0465,Kavya Das,kavya.das_700@example.com,1,497.27,2025-09-21,2025-09-21,False,STANDARD
CUST_010671,M0155,Priya Sharma,priya.sharma_701@example.com,6,15560.4,2026-04-29,2026-05-14,True,GOLD
CUST_010672,M0073,Aarav Verma,aarav.verma_702@example.com,1,242.71,2025-11-03,2025-11-03,False,STANDARD
CUST_010673,M0199,Sneha Bhat,sneha.bhat_703@example.com,8,970.55,2026-04-20,2026-06-21,True,GOLD
CUST_010674,M0288,Meera Saxena,meera.saxena_704@example.com,9,116.68,2026-03-13,2026-07-15,True,GOLD
CUST_010675,M0460,Rohan Patel,rohan.patel_705@example.com,1,252340.56,2025-12-31,2025-12-31,False,STANDARD
CUST_010676,M0331,Pooja Kapoor,pooja.kapoor_706@example.com,17,35156.97,2026-04-22,2026-08-05,True,PLATINUM
CUST_010677,M0360,Karan Patel,karan.patel_707@example.com,10,177.98,2026-06-18,2026-07-15,True,GOLD
CUST_010678,M0452,Kavya Patel,kavya.patel_708@example.com,8,814.23,2026-06-29,2026-08-15,True,GOLD
CUST_010679,M0144,Ananya Gupta,ananya.gupta_709@example.com,16,35684.87,2025-10-23,2026-06-09,True,PLATINUM
CUST_010680,M0130,Meera Kapoor,meera.kapoor_710@example.com,1,2576.27,2025-12-19,2025-12-19,False,STANDARD
CUST_010681,M0141,Aditi Nair,aditi.nair_711@example.com,8,809.38,2026-07-24,2026-08-24,True,GOLD
CUST_010682,M0394,Karan Kapoor,karan.kapoor_712@example.com,10,16035.98,2026-06-10,2026-06-30,True,PLATINUM
CUST_010683,M0080,Meera Reddy,meera.reddy_713@example.com,14,17108.48,2025-10-27,2025-12-18,True,PLATINUM
CUST_010684,M0415,Karan Chopra,karan.chopra_714@example.com,7,12712.31,2026-01-28,2026-07-08,True,GOLD
CUST_010685,M0368,Aarav Mehta,aarav.mehta_715@example.com,1,77.7,2026-03-02,2026-03-02,False,STANDARD
CUST_010686,M0476,Aditi Bhat,aditi.bhat_716@example.com,1,2351.52,2025-10-20,2025-10-20,False,STANDARD
CUST_010687,M0068,Vikram Das,vikram.das_717@example.com,3,70569.03,2025-10-14,2026-06-10,True,SILVER
CUST_010688,M0075,Rohan Nair,rohan.nair_718@example.com,16,1850084.46,2026-07-28,2026-08-18,True,PLATINUM
CUST_010689,M0342,Karan Verma,karan.verma_719@example.com,18,1302.88,2026-01-15,2026-08-22,True,PLATINUM
CUST_010690,M0255,Neha Das,neha.das_720@example.com,3,2515.77,2026-01-14,2026-07-22,True,SILVER
CUST_010691,M0258,Siddharth Reddy,siddharth.reddy_721@example.com,1,1163.48,2026-02-22,2026-02-22,False,STANDARD
CUST_010692,M0064,Vikram Kulkarni,vikram.kulkarni_722@example.com,5,2926.9,2025-10-02,2026-01-12,True,GOLD
CUST_010693,M0346,Vikram Bhat,vikram.bhat_723@example.com,12,6833.52,2025-11-08,2026-02-11,True,PLATINUM
CUST_010694,M0256,Divya Nair,divya.nair_724@example.com,3,8943.82,2025-09-16,2026-06-08,True,SILVER
CUST_010695,M0243,Varun Bose,varun.bose_725@example.com,11,40093.61,2025-11-12,2026-01-13,True,PLATINUM
CUST_010696,M0418,Kavya Joshi,kavya.joshi_726@example.com,1,2039.6,2026-06-25,2026-06-25,False,STANDARD
CUST_010697,M0069,Varun Verma,varun.verma_727@example.com,1,9669.62,2026-01-15,2026-01-15,False,STANDARD
CUST_010698,M0311,Sneha Iyer,sneha.iyer_728@example.com,1,355.56,2026-05-24,2026-05-24,False,STANDARD
CUST_010699,M0453,Priya Mehta,priya.mehta_729@example.com,12,230.59,2026-04-26,2026-08-16,True,PLATINUM
CUST_010700,M0204,Priya Iyer,priya.iyer_730@example.com,14,2093.55,2025-12-14,2026-02-24,True,PLATINUM
CUST_010701,M0284,Karan Das,karan.das_731@example.com,5,105118.62,2026-04-26,2026-07-23,True,GOLD
CUST_010702,M0038,Priya Gupta,priya.gupta_732@example.com,18,3179.06,2026-07-09,2026-08-26,True,PLATINUM
CUST_010703,M0139,Neha Reddy,neha.reddy_733@example.com,1,37519.66,2025-09-03,2025-09-03,False,STANDARD
CUST_010704,M0167,Neha Chopra,neha.chopra_734@example.com,1,10822.93,2026-01-20,2026-01-20,False,STANDARD
CUST_010705,M0164,Sneha Deshmukh,sneha.deshmukh_735@example.com,1,14297.77,2026-07-21,2026-07-21,False,STANDARD
CUST_010706,M0413,Varun Iyer,varun.iyer_736@example.com,18,33702.76,2026-02-22,2026-03-26,True,PLATINUM
CUST_010707,M0264,Aditi Kapoor,aditi.kapoor_737@example.com,1,2132.38,2026-03-09,2026-03-09,False,STANDARD
CUST_010708,M0124,Nikhil Bhat,nikhil.bhat_738@example.com,18,11504.12,2025-11-09,2026-04-01,True,PLATINUM
CUST_010709,M0319,Isha Deshmukh,isha.deshmukh_739@example.com,1,959.89,2026-08-12,2026-08-12,False,STANDARD
CUST_010710,M0203,Aditi Gupta,aditi.gupta_740@example.com,1,47.06,2025-10-20,2025-10-20,False,STANDARD
CUST_010711,M0388,Aditi Kulkarni,aditi.kulkarni_741@example.com,11,488270.89,2026-07-19,2026-08-04,True,PLATINUM
CUST_010712,M0348,Vikram Mehta,vikram.mehta_742@example.com,1,274.67,2025-11-16,2025-11-16,False,STANDARD
CUST_010713,M0294,Divya Sharma,divya.sharma_743@example.com,2,221.6,2025-12-01,2025-12-31,True,SILVER
CUST_010714,M0256,Rahul Verma,rahul.verma_744@example.com,18,52574.59,2026-06-27,2026-08-05,True,PLATINUM
CUST_010715,M0118,Aarav Singh,aarav.singh_745@example.com,1,48.88,2026-04-22,2026-04-22,False,STANDARD
CUST_010716,M0106,Rahul Kapoor,rahul.kapoor_746@example.com,1,4881.73,2025-12-17,2025-12-17,False,STANDARD
CUST_010717,M0230,Aditi Joshi,aditi.joshi_747@example.com,17,2127.69,2025-10-20,2026-06-18,True,PLATINUM
CUST_010718,M0181,Ananya Bhat,ananya.bhat_748@example.com,6,50726.12,2025-12-26,2026-03-29,True,GOLD
CUST_010719,M0324,Priya Nair,priya.nair_749@example.com,9,2389.81,2026-04-07,2026-07-22,True,GOLD
CUST_010720,M0360,Sneha Saxena,sneha.saxena_750@example.com,18,283.35,2026-04-01,2026-08-22,True,PLATINUM
CUST_010721,M0156,Rohan Bose,rohan.bose_751@example.com,10,4535.21,2026-05-14,2026-08-09,True,PLATINUM
CUST_010722,M0050,Vikram Mehta,vikram.mehta_752@example.com,12,17973.72,2026-03-11,2026-03-13,True,PLATINUM
CUST_010723,M0140,Pooja Saxena,pooja.saxena_753@example.com,1,408.44,2026-08-05,2026-08-05,False,STANDARD
CUST_010724,M0075,Pooja Bose,pooja.bose_754@example.com,2,174434.04,2026-07-07,2026-08-02,True,STANDARD
CUST_010725,M0426,Isha Patel,isha.patel_755@example.com,1,28.39,2025-12-02,2025-12-02,False,STANDARD
CUST_010726,M0053,Ananya Malhotra,ananya.malhotra_756@example.com,1,492.09,2025-10-19,2025-10-19,False,STANDARD
CUST_010727,M0434,Meera Nair,meera.nair_757@example.com,12,12169.76,2026-06-25,2026-07-12,True,PLATINUM
CUST_010728,M0156,Arjun Sharma,arjun.sharma_758@example.com,17,8731.44,2026-05-16,2026-08-19,True,PLATINUM
CUST_010729,M0158,Aditi Nair,aditi.nair_759@example.com,1,197.39,2025-09-01,2025-09-01,False,STANDARD
CUST_010730,M0404,Pooja Sharma,pooja.sharma_760@example.com,2,131.23,2026-06-21,2026-08-06,True,STANDARD
CUST_010731,M0039,Siddharth Bhat,siddharth.bhat_761@example.com,15,177182.34,2025-09-19,2026-05-13,True,PLATINUM
CUST_010732,M0461,Pooja Reddy,pooja.reddy_762@example.com,1,6.34,2026-03-25,2026-03-25,False,STANDARD
CUST_010733,M0173,Sneha Verma,sneha.verma_763@example.com,2,113.89,2026-04-06,2026-06-26,True,SILVER
CUST_010734,M0043,Neha Saxena,neha.saxena_764@example.com,1,3056.55,2025-11-11,2025-11-11,False,STANDARD
CUST_010735,M0447,Kavya Bose,kavya.bose_765@example.com,13,809.78,2026-01-28,2026-06-12,True,PLATINUM
CUST_010736,M0205,Divya Saxena,divya.saxena_766@example.com,8,7893.81,2026-01-29,2026-06-26,True,GOLD
CUST_010737,M0106,Vikram Verma,vikram.verma_767@example.com,1,6340.08,2025-11-18,2025-11-18,False,STANDARD
CUST_010738,M0381,Priya Bose,priya.bose_768@example.com,13,13372.45,2026-05-07,2026-08-16,True,PLATINUM
CUST_010739,M0453,Nikhil Kulkarni,nikhil.kulkarni_769@example.com,2,37.41,2025-11-17,2025-12-28,True,STANDARD
CUST_010740,M0485,Aditi Patel,aditi.patel_770@example.com,1,4662.99,2026-01-30,2026-01-30,False,STANDARD
CUST_010741,M0058,Varun Malhotra,varun.malhotra_771@example.com,1,2131.4,2026-07-14,2026-07-14,False,STANDARD
CUST_010742,M0402,Neha Malhotra,neha.malhotra_772@example.com,9,32026.66,2025-09-28,2026-06-21,True,GOLD
CUST_010743,M0137,Arjun Rao,arjun.rao_773@example.com,9,387138.47,2026-06-28,2026-08-07,True,PLATINUM
CUST_010744,M0497,Arjun Chopra,arjun.chopra_774@example.com,2,95040.39,2025-11-25,2025-12-05,True,SILVER
CUST_010745,M0376,Neha Nair,neha.nair_775@example.com,10,455.62,2025-09-23,2026-05-17,True,GOLD
CUST_010746,M0320,Kavya Kulkarni,kavya.kulkarni_776@example.com,11,13449.46,2025-09-03,2026-01-09,True,PLATINUM
CUST_010747,M0348,Meera Reddy,meera.reddy_777@example.com,1,376.21,2026-04-07,2026-04-07,False,STANDARD
CUST_010748,M0252,Neha Chopra,neha.chopra_778@example.com,7,3330.74,2025-10-07,2026-06-03,True,GOLD
CUST_010749,M0333,Rohan Nair,rohan.nair_779@example.com,11,364215.26,2026-08-10,2026-08-14,True,PLATINUM
CUST_010750,M0037,Varun Kapoor,varun.kapoor_780@example.com,1,206.71,2025-09-16,2025-09-16,False,STANDARD
CUST_010751,M0148,Arjun Sharma,arjun.sharma_781@example.com,6,1361.78,2025-12-26,2026-06-23,True,GOLD
CUST_010752,M0473,Sneha Sharma,sneha.sharma_782@example.com,1,1520.12,2026-01-16,2026-01-16,False,STANDARD
CUST_010753,M0317,Sneha Saxena,sneha.saxena_783@example.com,4,169539.61,2026-01-05,2026-02-19,True,SILVER
CUST_010754,M0299,Priya Reddy,priya.reddy_784@example.com,9,187.56,2025-09-25,2025-12-02,True,GOLD
CUST_010755,M0346,Rohan Gupta,rohan.gupta_785@example.com,3,1371.04,2026-05-10,2026-07-17,True,SILVER
CUST_010756,M0443,Arjun Singh,arjun.singh_786@example.com,16,872.04,2026-03-27,2026-04-27,True,PLATINUM
CUST_010757,M0224,Aditi Deshmukh,aditi.deshmukh_787@example.com,1,16.75,2026-07-14,2026-07-14,False,STANDARD
CUST_010758,M0153,Vikram Chopra,vikram.chopra_788@example.com,6,941.99,2026-01-11,2026-06-07,True,GOLD
CUST_010759,M0193,Vikram Bose,vikram.bose_789@example.com,14,4136.34,2026-07-15,2026-08-10,True,PLATINUM
CUST_010760,M0207,Pooja Nair,pooja.nair_790@example.com,2,3574.37,2025-12-31,2026-07-16,True,SILVER
CUST_010761,M0157,Siddharth Kapoor,siddharth.kapoor_791@example.com,1,30.63,2026-08-07,2026-08-07,False,STANDARD
CUST_010762,M0493,Sneha Reddy,sneha.reddy_792@example.com,8,3338.31,2025-10-01,2025-12-23,True,GOLD
CUST_010763,M0388,Varun Reddy,varun.reddy_793@example.com,17,648410.83,2026-02-01,2026-05-21,True,PLATINUM
CUST_010764,M0407,Divya Nair,divya.nair_794@example.com,17,7994.44,2026-05-10,2026-07-18,True,PLATINUM
CUST_010765,M0396,Neha Chopra,neha.chopra_795@example.com,18,218700.55,2026-03-06,2026-08-08,True,PLATINUM
CUST_010766,M0091,Isha Malhotra,isha.malhotra_796@example.com,5,212258.14,2026-06-05,2026-06-23,True,GOLD
CUST_010767,M0075,Kavya Mehta,kavya.mehta_797@example.com,16,1316122.93,2025-12-26,2026-03-24,True,PLATINUM
CUST_010768,M0291,Divya Deshmukh,divya.deshmukh_798@example.com,18,168237.22,2026-07-06,2026-07-20,True,PLATINUM
CUST_010769,M0160,Aditi Bose,aditi.bose_799@example.com,1,158.63,2026-06-11,2026-06-11,False,STANDARD
CUST_010770,M0091,Siddharth Joshi,siddharth.joshi_800@example.com,4,150366.01,2026-08-07,2026-08-17,True,SILVER
CUST_010771,M0468,Aditi Bhat,aditi.bhat_801@example.com,8,1112447.59,2026-05-31,2026-07-16,True,GOLD
CUST_010772,M0406,Varun Kapoor,varun.kapoor_802@example.com,10,44306.02,2025-11-19,2026-07-21,True,PLATINUM
CUST_010773,M0016,Arjun Singh,arjun.singh_803@example.com,4,452.55,2026-01-26,2026-05-30,True,GOLD
CUST_010774,M0469,Arjun Das,arjun.das_804@example.com,15,124196.64,2026-03-03,2026-08-09,True,PLATINUM
CUST_010775,M0477,Neha Sharma,neha.sharma_805@example.com,5,4101.32,2026-02-12,2026-07-25,True,GOLD
CUST_010776,M0258,Aarav Malhotra,aarav.malhotra_806@example.com,11,14986.57,2025-12-18,2026-02-11,True,PLATINUM
CUST_010777,M0248,Aarav Mehta,aarav.mehta_807@example.com,14,5545.36,2026-06-03,2026-08-24,True,PLATINUM
CUST_010778,M0454,Vikram Nair,vikram.nair_808@example.com,6,72565.48,2025-12-04,2026-08-11,True,GOLD
CUST_010779,M0205,Sneha Nair,sneha.nair_809@example.com,4,4979.67,2026-04-28,2026-05-15,True,GOLD
CUST_010780,M0242,Isha Kulkarni,isha.kulkarni_810@example.com,1,1796.68,2026-01-26,2026-01-26,False,STANDARD
CUST_010781,M0354,Vikram Reddy,vikram.reddy_811@example.com,9,1407.27,2026-02-06,2026-03-13,True,PLATINUM
CUST_010782,M0477,Rohan Singh,rohan.singh_812@example.com,2,1167.84,2026-03-06,2026-05-26,True,STANDARD
CUST_010783,M0280,Nikhil Bose,nikhil.bose_813@example.com,13,23286.66,2025-10-08,2026-02-21,True,PLATINUM
CUST_010784,M0071,Pooja Verma,pooja.verma_814@example.com,3,12994.83,2026-07-14,2026-08-09,True,SILVER
CUST_010785,M0424,Karan Patel,karan.patel_815@example.com,2,4553.87,2026-01-20,2026-03-15,True,STANDARD
CUST_010786,M0196,Kavya Sharma,kavya.sharma_816@example.com,18,27273.08,2026-07-21,2026-08-06,True,PLATINUM
CUST_010787,M0292,Neha Chopra,neha.chopra_817@example.com,18,6050.08,2026-06-30,2026-08-05,True,PLATINUM
CUST_010788,M0270,Varun Nair,varun.nair_818@example.com,13,970.85,2025-12-05,2026-07-29,True,PLATINUM
CUST_010789,M0087,Priya Mehta,priya.mehta_819@example.com,14,15626.48,2026-01-18,2026-03-09,True,PLATINUM
CUST_010790,M0419,Aditi Singh,aditi.singh_820@example.com,1,9131.07,2025-10-05,2025-10-05,False,STANDARD
CUST_010791,M0342,Neha Saxena,neha.saxena_821@example.com,1,71.18,2026-06-26,2026-06-26,False,STANDARD
CUST_010792,M0132,Divya Saxena,divya.saxena_822@example.com,13,12149.71,2026-01-02,2026-01-18,True,PLATINUM
CUST_010793,M0337,Nikhil Mehta,nikhil.mehta_823@example.com,17,4990.73,2025-11-03,2026-07-01,True,PLATINUM
CUST_010794,M0489,Sneha Chopra,sneha.chopra_824@example.com,1,4253.03,2025-11-03,2025-11-03,False,STANDARD
CUST_010795,M0358,Rahul Kapoor,rahul.kapoor_825@example.com,1,10731.2,2026-07-08,2026-07-08,False,STANDARD
CUST_010796,M0162,Ananya Bhat,ananya.bhat_826@example.com,14,4307.21,2026-01-26,2026-02-12,True,PLATINUM
CUST_010797,M0328,Pooja Deshmukh,pooja.deshmukh_827@example.com,11,264685.2,2025-12-17,2026-02-28,True,PLATINUM
CUST_010798,M0145,Ananya Verma,ananya.verma_828@example.com,6,219.15,2026-01-04,2026-04-29,True,GOLD
CUST_010799,M0281,Amit Iyer,amit.iyer_829@example.com,1,49.16,2026-01-02,2026-01-02,False,STANDARD
CUST_010800,M0375,Rohan Mehta,rohan.mehta_830@example.com,13,1524963.02,2026-01-20,2026-04-05,True,PLATINUM
CUST_010801,M0331,Rohan Bose,rohan.bose_831@example.com,1,2327.11,2025-10-11,2025-10-11,False,STANDARD
CUST_010802,M0197,Pooja Verma,pooja.verma_832@example.com,18,234225.47,2025-12-03,2026-01-19,True,PLATINUM
CUST_010803,M0214,Aarav Patel,aarav.patel_833@example.com,7,19793.77,2025-09-28,2026-02-12,True,GOLD
CUST_010804,M0437,Priya Deshmukh,priya.deshmukh_834@example.com,17,649.2,2026-04-18,2026-08-22,True,PLATINUM
CUST_010805,M0232,Pooja Bhat,pooja.bhat_835@example.com,1,91116.51,2026-05-28,2026-05-28,False,STANDARD
CUST_010806,M0234,Divya Malhotra,divya.malhotra_836@example.com,1,429.38,2026-06-05,2026-06-05,False,STANDARD
CUST_010807,M0484,Meera Reddy,meera.reddy_837@example.com,15,15966.63,2025-09-27,2025-10-31,True,PLATINUM
CUST_010808,M0157,Arjun Joshi,arjun.joshi_838@example.com,1,34.33,2026-05-26,2026-05-26,False,STANDARD
CUST_010809,M0055,Meera Deshmukh,meera.deshmukh_839@example.com,1,78350.57,2025-09-12,2025-09-12,False,STANDARD
CUST_010810,M0201,Karan Bhat,karan.bhat_840@example.com,10,8339.59,2026-05-04,2026-05-16,True,GOLD
CUST_010811,M0284,Kavya Bhat,kavya.bhat_841@example.com,11,220700.36,2026-04-19,2026-08-21,True,PLATINUM
CUST_010812,M0342,Arjun Saxena,arjun.saxena_842@example.com,11,703.36,2026-02-02,2026-04-29,True,GOLD
CUST_010813,M0457,Nikhil Joshi,nikhil.joshi_843@example.com,1,114055.13,2025-12-23,2025-12-23,False,STANDARD
CUST_010814,M0101,Isha Patel,isha.patel_844@example.com,15,2250.07,2025-12-24,2026-04-01,True,PLATINUM
CUST_010815,M0481,Divya Malhotra,divya.malhotra_845@example.com,1,24.63,2025-11-14,2025-11-14,False,STANDARD
CUST_010816,M0042,Sneha Bose,sneha.bose_846@example.com,2,2489.82,2026-06-09,2026-07-28,True,STANDARD
CUST_010817,M0439,Neha Malhotra,neha.malhotra_847@example.com,1,7276.22,2026-01-18,2026-01-18,False,STANDARD
CUST_010818,M0111,Divya Patel,divya.patel_848@example.com,11,40749.51,2025-10-08,2025-12-14,True,PLATINUM
